episode,reward,steps,epsilon
2620,340.0,647,0.01
2621,490.0,665,0.01
2622,240.0,515,0.01
2623,500.0,887,0.01
2624,180.0,445,0.01
2625,550.0,631,0.01
2626,940.0,729,0.01
2627,380.0,505,0.01
2628,610.0,857,0.01
2629,210.0,459,0.01
2630,590.0,1071,0.01
2631,220.0,313,0.01
2632,430.0,537,0.01
2633,440.0,627,0.01
2634,360.0,683,0.01
2635,290.0,463,0.01
2636,140.0,401,0.01
2637,490.0,425,0.01
2638,220.0,519,0.01
2639,700.0,903,0.01
2640,280.0,539,0.01
2641,390.0,651,0.01
2642,400.0,609,0.01
2643,550.0,815,0.01
2644,510.0,661,0.01
2645,640.0,667,0.01
2646,560.0,807,0.01
2647,480.0,615,0.01
2648,660.0,663,0.01
2649,750.0,899,0.01
2650,790.0,777,0.01
2651,260.0,607,0.01
2652,330.0,457,0.01
2653,310.0,465,0.01
2654,730.0,623,0.01
2655,720.0,707,0.01
2656,810.0,1039,0.01
2657,240.0,487,0.01
2658,290.0,549,0.01
2659,460.0,479,0.01
2660,1070.0,719,0.01
2661,480.0,665,0.01
2662,320.0,565,0.01
2663,440.0,491,0.01
2664,650.0,801,0.01
2665,440.0,779,0.01
2666,500.0,729,0.01
2667,550.0,609,0.01
2668,680.0,621,0.01
2669,440.0,479,0.01
2670,480.0,659,0.01
2671,290.0,603,0.01
2672,160.0,429,0.01
2673,390.0,547,0.01
2674,150.0,423,0.01
2675,240.0,561,0.01
2676,500.0,587,0.01
2677,710.0,713,0.01
2678,150.0,299,0.01
2679,160.0,309,0.01
2680,250.0,379,0.01
2681,170.0,303,0.01
2682,570.0,751,0.01
2683,290.0,625,0.01
2684,240.0,533,0.01
2685,530.0,533,0.01
2686,230.0,461,0.01
2687,1030.0,567,0.01
2688,300.0,367,0.01
2689,340.0,425,0.01
2690,470.0,597,0.01
2691,690.0,783,0.01
2692,290.0,455,0.01
2693,880.0,1105,0.01
2694,670.0,703,0.01
2695,630.0,659,0.01
2696,1020.0,855,0.01
2697,300.0,497,0.01
2698,430.0,665,0.01
2699,410.0,673,0.01
2700,410.0,625,0.01
2701,240.0,569,0.01
2702,670.0,765,0.01
2703,440.0,939,0.01
2704,850.0,889,0.01
2705,500.0,657,0.01
2706,280.0,661,0.01
2707,310.0,535,0.01
2708,490.0,753,0.01
2709,270.0,625,0.01
2710,210.0,529,0.01
2711,430.0,531,0.01
2712,490.0,753,0.01
2713,690.0,751,0.01
2714,390.0,547,0.01
2715,930.0,811,0.01
2716,250.0,457,0.01
2717,490.0,779,0.01
2718,500.0,573,0.01
2719,990.0,765,0.01
2720,740.0,577,0.01
2721,790.0,823,0.01
2722,220.0,511,0.01
2723,980.0,761,0.01
2724,220.0,509,0.01
2725,220.0,515,0.01
2726,270.0,557,0.01
2727,240.0,481,0.01
2728,1250.0,929,0.01
2729,380.0,439,0.01
2730,340.0,399,0.01
2731,320.0,409,0.01
2732,270.0,519,0.01
2733,330.0,545,0.01
2734,450.0,569,0.01
2735,130.0,329,0.01
2736,680.0,599,0.01
2737,210.0,349,0.01
2738,340.0,469,0.01
2739,430.0,569,0.01
2740,440.0,755,0.01
2741,1030.0,699,0.01
2742,610.0,723,0.01
2743,430.0,551,0.01
2744,470.0,689,0.01
2745,290.0,639,0.01
2746,360.0,669,0.01
2747,440.0,689,0.01
2748,340.0,853,0.01
2749,280.0,499,0.01
2750,390.0,491,0.01
2751,590.0,853,0.01
2752,550.0,661,0.01
2753,410.0,507,0.01
2754,350.0,451,0.01
2755,320.0,475,0.01
2756,740.0,627,0.01
2757,220.0,471,0.01
2758,440.0,575,0.01
2759,180.0,359,0.01
2760,350.0,423,0.01
2761,480.0,589,0.01
2762,610.0,817,0.01
2763,560.0,625,0.01
2764,440.0,639,0.01
2765,940.0,855,0.01
2766,420.0,649,0.01
2767,520.0,745,0.01
2768,460.0,481,0.01
2769,250.0,529,0.01
2770,730.0,653,0.01
2771,810.0,771,0.01
2772,210.0,541,0.01
2773,590.0,751,0.01
2774,1870.0,883,0.01
2775,510.0,627,0.01
2776,510.0,675,0.01
2777,920.0,663,0.01
2778,380.0,529,0.01
2779,950.0,833,0.01
2780,270.0,471,0.01
2781,490.0,545,0.01
2782,650.0,653,0.01
2783,420.0,781,0.01
2784,1380.0,929,0.01
2785,480.0,625,0.01
2786,620.0,651,0.01
2787,350.0,435,0.01
2788,330.0,463,0.01
2789,620.0,603,0.01
2790,790.0,933,0.01
2791,310.0,637,0.01
2792,470.0,625,0.01
2793,230.0,531,0.01
2794,490.0,715,0.01
2795,230.0,545,0.01
2796,480.0,549,0.01
2797,510.0,639,0.01
2798,680.0,533,0.01
2799,640.0,631,0.01
2800,500.0,573,0.01
2801,1200.0,807,0.01
2802,560.0,669,0.01
2803,240.0,387,0.01
2804,620.0,685,0.01
2805,410.0,553,0.01
2806,390.0,543,0.01
2807,360.0,539,0.01
2808,360.0,661,0.01
2809,960.0,939,0.01
2810,520.0,631,0.01
2811,610.0,757,0.01
2812,80.0,251,0.01
2813,560.0,737,0.01
2814,2110.0,905,0.01
2815,570.0,911,0.01
2816,380.0,439,0.01
2817,370.0,717,0.01
2818,200.0,315,0.01
2819,310.0,575,0.01
2820,270.0,407,0.01
2821,340.0,407,0.01
2822,460.0,665,0.01
2823,500.0,545,0.01
2824,230.0,353,0.01
2825,440.0,579,0.01
2826,630.0,569,0.01
2827,380.0,459,0.01
2828,1000.0,599,0.01
2829,440.0,795,0.01
2830,320.0,625,0.01
2831,320.0,479,0.01
2832,600.0,575,0.01
2833,360.0,643,0.01
2834,360.0,359,0.01
2835,460.0,599,0.01
2836,390.0,619,0.01
2837,390.0,751,0.01
2838,240.0,375,0.01
2839,520.0,753,0.01
2840,320.0,581,0.01
2841,840.0,787,0.01
2842,720.0,749,0.01
2843,250.0,367,0.01
2844,390.0,565,0.01
2845,230.0,299,0.01
2846,510.0,511,0.01
2847,340.0,545,0.01
2848,140.0,501,0.01
2849,310.0,527,0.01
2850,470.0,675,0.01
2851,1030.0,611,0.01
2852,280.0,393,0.01
2853,290.0,413,0.01
2854,240.0,597,0.01
2855,410.0,741,0.01
2856,640.0,625,0.01
2857,470.0,653,0.01
2858,250.0,421,0.01
2859,230.0,425,0.01
2860,600.0,613,0.01
2861,360.0,483,0.01
2862,390.0,539,0.01
2863,350.0,535,0.01
2864,230.0,381,0.01
2865,340.0,443,0.01
2866,470.0,553,0.01
2867,290.0,397,0.01
2868,230.0,415,0.01
2869,80.0,249,0.01
2870,80.0,245,0.01
2871,590.0,567,0.01
2872,310.0,591,0.01
2873,190.0,579,0.01
2874,620.0,869,0.01
2875,590.0,467,0.01
2876,240.0,601,0.01
2877,530.0,641,0.01
2878,280.0,847,0.01
2879,650.0,753,0.01
2880,320.0,703,0.01
2881,520.0,635,0.01
2882,1040.0,741,0.01
2883,410.0,675,0.01
2884,360.0,557,0.01
2885,350.0,723,0.01
2886,880.0,1041,0.01
2887,610.0,621,0.01
2888,940.0,777,0.01
2889,600.0,587,0.01
2890,500.0,629,0.01
2891,410.0,725,0.01
2892,1890.0,667,0.01
2893,260.0,485,0.01
2894,280.0,693,0.01
2895,120.0,513,0.01
2896,680.0,927,0.01
2897,440.0,617,0.01
2898,450.0,485,0.01
2899,120.0,599,0.01
2900,280.0,663,0.01
2901,1000.0,671,0.01
2902,260.0,449,0.01
2903,430.0,639,0.01
2904,3790.0,963,0.01
2905,530.0,635,0.01
2906,660.0,863,0.01
2907,240.0,475,0.01
2908,210.0,499,0.01
2909,200.0,467,0.01
2910,160.0,537,0.01
2911,200.0,557,0.01
2912,490.0,669,0.01
2913,320.0,673,0.01
2914,460.0,475,0.01
2915,770.0,911,0.01
2916,770.0,769,0.01
2917,870.0,739,0.01
2918,160.0,333,0.01
2919,150.0,309,0.01
2920,830.0,583,0.01
2921,610.0,609,0.01
2922,330.0,513,0.01
2923,340.0,463,0.01
2924,560.0,635,0.01
2925,350.0,603,0.01
2926,560.0,579,0.01
2927,540.0,715,0.01
2928,330.0,559,0.01
2929,590.0,607,0.01
2930,240.0,531,0.01
2931,370.0,581,0.01
2932,990.0,761,0.01
2933,790.0,689,0.01
2934,690.0,693,0.01
2935,450.0,621,0.01
2936,870.0,821,0.01
2937,870.0,855,0.01
2938,510.0,607,0.01
2939,1230.0,597,0.01
2940,760.0,709,0.01
2941,1640.0,1119,0.01
2942,440.0,699,0.01
2943,1850.0,593,0.01
2944,910.0,667,0.01
2945,640.0,641,0.01
2946,210.0,507,0.01
2947,450.0,581,0.01
2948,300.0,555,0.01
2949,590.0,709,0.01
2950,540.0,663,0.01
2951,1420.0,707,0.01
2952,860.0,859,0.01
2953,220.0,489,0.01
2954,300.0,361,0.01
2955,610.0,719,0.01
2956,980.0,1243,0.01
2957,200.0,329,0.01
2958,210.0,483,0.01
2959,710.0,695,0.01
2960,630.0,897,0.01
2961,230.0,379,0.01
2962,380.0,677,0.01
2963,750.0,705,0.01
2964,330.0,617,0.01
2965,320.0,465,0.01
2966,300.0,481,0.01
2967,330.0,713,0.01
2968,260.0,421,0.01
2969,620.0,581,0.01
2970,1130.0,857,0.01
2971,460.0,483,0.01
2972,480.0,649,0.01
2973,460.0,679,0.01
2974,570.0,711,0.01
2975,280.0,659,0.01
2976,290.0,559,0.01
2977,1760.0,771,0.01
2978,450.0,631,0.01
2979,1800.0,751,0.01
2980,300.0,637,0.01
2981,400.0,709,0.01
2982,480.0,765,0.01
2983,330.0,515,0.01
2984,320.0,563,0.01
2985,330.0,517,0.01
2986,350.0,441,0.01
2987,990.0,643,0.01
2988,740.0,653,0.01
2989,290.0,637,0.01
2990,260.0,675,0.01
2991,620.0,585,0.01
2992,510.0,869,0.01
2993,350.0,655,0.01
2994,390.0,393,0.01
2995,270.0,463,0.01
2996,580.0,695,0.01
2997,410.0,861,0.01
2998,1330.0,855,0.01
2999,2110.0,785,0.01
3000,1240.0,753,0.01
3001,1240.0,795,0.01
3002,430.0,493,0.01
3003,490.0,749,0.01
3004,230.0,525,0.01
3005,720.0,829,0.01
3006,470.0,771,0.01
3007,460.0,745,0.01
3008,220.0,517,0.01
3009,430.0,543,0.01
3010,430.0,581,0.01
3011,270.0,525,0.01
3012,520.0,599,0.01
3013,460.0,491,0.01
3014,800.0,729,0.01
3015,340.0,647,0.01
3016,600.0,701,0.01
3017,160.0,543,0.01
3018,480.0,623,0.01
3019,1650.0,641,0.01
3020,140.0,385,0.01
3021,260.0,453,0.01
3022,320.0,461,0.01
3023,510.0,719,0.01
3024,1150.0,665,0.01
3025,670.0,1253,0.01
3026,350.0,537,0.01
3027,780.0,739,0.01
3028,380.0,671,0.01
3029,470.0,731,0.01
3030,460.0,579,0.01
3031,940.0,703,0.01
3032,640.0,651,0.01
3033,480.0,713,0.01
3034,420.0,619,0.01
3035,620.0,887,0.01
3036,190.0,541,0.01
3037,430.0,705,0.01
3038,390.0,557,0.01
3039,1100.0,699,0.01
3040,590.0,621,0.01
3041,840.0,1023,0.01
3042,200.0,401,0.01
3043,140.0,409,0.01
3044,750.0,693,0.01
3045,320.0,575,0.01
3046,340.0,547,0.01
3047,640.0,849,0.01
3048,500.0,735,0.01
3049,470.0,769,0.01
3050,870.0,695,0.01
3051,290.0,595,0.01
3052,550.0,785,0.01
3053,450.0,551,0.01
3054,1000.0,779,0.01
3055,200.0,331,0.01
3056,220.0,333,0.01
3057,190.0,371,0.01
3058,160.0,435,0.01
3059,950.0,867,0.01
3060,370.0,623,0.01
3061,110.0,325,0.01
3062,190.0,327,0.01
3063,340.0,345,0.01
3064,330.0,619,0.01
3065,560.0,863,0.01
3066,400.0,623,0.01
3067,460.0,623,0.01
3068,560.0,659,0.01
3069,590.0,769,0.01
3070,700.0,849,0.01
3071,400.0,529,0.01
3072,630.0,757,0.01
3073,640.0,735,0.01
3074,560.0,625,0.01
3075,1180.0,797,0.01
3076,230.0,281,0.01
3077,230.0,629,0.01
3078,420.0,591,0.01
3079,960.0,709,0.01
3080,910.0,641,0.01
3081,240.0,705,0.01
3082,280.0,593,0.01
3083,600.0,819,0.01
3084,460.0,631,0.01
3085,740.0,745,0.01
3086,220.0,517,0.01
3087,170.0,497,0.01
3088,510.0,565,0.01
3089,400.0,497,0.01
3090,230.0,283,0.01
3091,300.0,533,0.01
3092,570.0,581,0.01
3093,290.0,297,0.01
3094,430.0,513,0.01
3095,530.0,617,0.01
3096,250.0,543,0.01
3097,280.0,537,0.01
3098,960.0,711,0.01
3099,480.0,559,0.01
3100,880.0,697,0.01
3101,400.0,741,0.01
3102,370.0,545,0.01
3103,370.0,577,0.01
3104,440.0,619,0.01
3105,320.0,435,0.01
3106,430.0,601,0.01
3107,300.0,619,0.01
3108,440.0,625,0.01
3109,260.0,471,0.01
3110,180.0,287,0.01
3111,740.0,753,0.01
3112,360.0,541,0.01
3113,430.0,685,0.01
3114,520.0,587,0.01
3115,500.0,577,0.01
3116,980.0,1107,0.01
3117,320.0,503,0.01
3118,840.0,753,0.01
3119,370.0,635,0.01
3120,550.0,545,0.01
3121,580.0,819,0.01
3122,300.0,411,0.01
3123,180.0,287,0.01
3124,240.0,629,0.01
3125,290.0,643,0.01
3126,180.0,287,0.01
3127,430.0,725,0.01
3128,330.0,545,0.01
3129,650.0,721,0.01
3130,750.0,657,0.01
3131,550.0,645,0.01
3132,1080.0,743,0.01
3133,600.0,645,0.01
3134,940.0,1073,0.01
3135,580.0,709,0.01
3136,920.0,711,0.01
3137,780.0,709,0.01
3138,660.0,663,0.01
3139,1060.0,645,0.01
3140,460.0,639,0.01
3141,680.0,597,0.01
3142,680.0,713,0.01
3143,540.0,593,0.01
3144,990.0,573,0.01
3145,490.0,663,0.01
3146,250.0,537,0.01
3147,1540.0,933,0.01
3148,740.0,757,0.01
3149,480.0,683,0.01
3150,640.0,647,0.01
3151,750.0,619,0.01
3152,1440.0,903,0.01
3153,1030.0,661,0.01
3154,1140.0,679,0.01
3155,440.0,629,0.01
3156,990.0,1095,0.01
3157,320.0,519,0.01
3158,1360.0,839,0.01
3159,1760.0,697,0.01
3160,320.0,519,0.01
3161,1000.0,659,0.01
3162,1390.0,891,0.01
3163,760.0,609,0.01
3164,1010.0,741,0.01
3165,980.0,663,0.01
3166,330.0,583,0.01
3167,250.0,463,0.01
3168,680.0,633,0.01
3169,1020.0,577,0.01
3170,370.0,533,0.01
3171,470.0,541,0.01
3172,1250.0,753,0.01
3173,1300.0,989,0.01
3174,740.0,607,0.01
3175,2150.0,769,0.01
3176,540.0,593,0.01
3177,1060.0,701,0.01
3178,980.0,605,0.01
3179,1630.0,853,0.01
3180,690.0,565,0.01
3181,1010.0,585,0.01
3182,660.0,653,0.01
3183,980.0,607,0.01
3184,770.0,783,0.01
3185,480.0,501,0.01
3186,690.0,675,0.01
3187,640.0,583,0.01
3188,390.0,543,0.01
3189,430.0,529,0.01
3190,600.0,729,0.01
3191,810.0,697,0.01
3192,510.0,501,0.01
3193,180.0,433,0.01
3194,170.0,501,0.01
3195,310.0,473,0.01
3196,230.0,527,0.01
3197,480.0,467,0.01
3198,1820.0,675,0.01
3199,330.0,465,0.01
3200,320.0,407,0.01
3201,320.0,491,0.01
3202,560.0,567,0.01
3203,290.0,387,0.01
3204,270.0,551,0.01
3205,650.0,585,0.01
3206,120.0,371,0.01
3207,320.0,453,0.01
3208,250.0,521,0.01
3209,950.0,883,0.01
3210,610.0,1125,0.01
3211,390.0,667,0.01
3212,1050.0,609,0.01
3213,180.0,283,0.01
3214,410.0,489,0.01
3215,1130.0,639,0.01
3216,180.0,283,0.01
3217,320.0,561,0.01
3218,610.0,561,0.01
3219,250.0,517,0.01
3220,730.0,615,0.01
3221,410.0,493,0.01
3222,570.0,741,0.01
3223,820.0,733,0.01
3224,990.0,873,0.01
3225,340.0,475,0.01
3226,1760.0,647,0.01
3227,670.0,635,0.01
3228,1250.0,747,0.01
3229,260.0,505,0.01
3230,870.0,653,0.01
3231,280.0,567,0.01
3232,720.0,769,0.01
3233,120.0,387,0.01
3234,1010.0,881,0.01
3235,550.0,647,0.01
3236,540.0,631,0.01
3237,330.0,707,0.01
3238,800.0,575,0.01
3239,310.0,563,0.01
3240,250.0,429,0.01
3241,370.0,587,0.01
3242,730.0,593,0.01
3243,180.0,293,0.01
3244,660.0,665,0.01
3245,1040.0,849,0.01
3246,450.0,729,0.01
3247,260.0,455,0.01
3248,940.0,689,0.01
3249,690.0,783,0.01
3250,250.0,479,0.01
3251,280.0,461,0.01
3252,370.0,531,0.01
3253,270.0,473,0.01
3254,390.0,481,0.01
3255,470.0,737,0.01
3256,340.0,579,0.01
3257,920.0,799,0.01
3258,660.0,459,0.01
3259,260.0,513,0.01
3260,570.0,683,0.01
3261,420.0,653,0.01
3262,220.0,303,0.01
3263,180.0,293,0.01
3264,340.0,423,0.01
3265,260.0,391,0.01
3266,260.0,403,0.01
3267,540.0,621,0.01
3268,550.0,851,0.01
3269,260.0,489,0.01
3270,170.0,433,0.01
3271,500.0,615,0.01
3272,600.0,589,0.01
3273,190.0,383,0.01
3274,140.0,405,0.01
3275,200.0,465,0.01
3276,210.0,559,0.01
3277,350.0,459,0.01
3278,600.0,713,0.01
3279,430.0,537,0.01
3280,440.0,483,0.01
3281,370.0,439,0.01
3282,400.0,627,0.01
3283,260.0,463,0.01
3284,440.0,643,0.01
3285,290.0,505,0.01
3286,810.0,919,0.01
3287,330.0,433,0.01
3288,780.0,695,0.01
3289,420.0,619,0.01
3290,290.0,465,0.01
3291,140.0,311,0.01
3292,220.0,465,0.01
3293,390.0,561,0.01
3294,490.0,723,0.01
3295,750.0,581,0.01
3296,520.0,971,0.01
3297,360.0,601,0.01
3298,1230.0,939,0.01
3299,650.0,573,0.01
3300,410.0,707,0.01
3301,290.0,445,0.01
3302,610.0,697,0.01
3303,340.0,757,0.01
3304,130.0,359,0.01
3305,2010.0,809,0.01
3306,870.0,855,0.01
3307,300.0,469,0.01
3308,200.0,469,0.01
3309,270.0,569,0.01
3310,530.0,599,0.01
3311,170.0,459,0.01
3312,220.0,409,0.01
3313,390.0,493,0.01
3314,190.0,367,0.01
3315,700.0,609,0.01
3316,180.0,299,0.01
3317,360.0,533,0.01
3318,70.0,317,0.01
3319,390.0,659,0.01
3320,250.0,429,0.01
3321,130.0,389,0.01
3322,160.0,397,0.01
3323,1120.0,721,0.01
3324,420.0,681,0.01
3325,330.0,505,0.01
3326,380.0,655,0.01
3327,350.0,503,0.01
3328,570.0,577,0.01
3329,420.0,783,0.01
3330,260.0,771,0.01
3331,650.0,847,0.01
3332,600.0,571,0.01
3333,600.0,1019,0.01
3334,460.0,701,0.01
3335,260.0,521,0.01
3336,1090.0,949,0.01
3337,780.0,747,0.01
3338,360.0,659,0.01
3339,430.0,669,0.01
3340,200.0,541,0.01
3341,300.0,555,0.01
3342,480.0,957,0.01
3343,960.0,777,0.01
3344,500.0,709,0.01
3345,1230.0,1001,0.01
3346,890.0,797,0.01
3347,1040.0,957,0.01
3348,840.0,1387,0.01
3349,660.0,613,0.01
3350,460.0,679,0.01
3351,170.0,327,0.01
3352,320.0,471,0.01
3353,390.0,613,0.01
3354,800.0,885,0.01
3355,460.0,625,0.01
3356,480.0,649,0.01
3357,380.0,595,0.01
3358,900.0,757,0.01
3359,320.0,563,0.01
3360,280.0,457,0.01
3361,310.0,701,0.01
3362,320.0,567,0.01
3363,510.0,655,0.01
3364,460.0,633,0.01
3365,560.0,659,0.01
3366,430.0,501,0.01
3367,230.0,443,0.01
3368,990.0,687,0.01
3369,400.0,723,0.01
3370,450.0,527,0.01
3371,500.0,637,0.01
3372,210.0,495,0.01
3373,250.0,451,0.01
3374,500.0,613,0.01
3375,320.0,765,0.01
3376,330.0,499,0.01
3377,450.0,735,0.01
3378,560.0,891,0.01
3379,520.0,687,0.01
3380,350.0,607,0.01
3381,240.0,409,0.01
3382,720.0,663,0.01
3383,290.0,405,0.01
3384,340.0,389,0.01
3385,130.0,359,0.01
3386,480.0,515,0.01
3387,200.0,585,0.01
3388,320.0,459,0.01
3389,150.0,315,0.01
3390,480.0,801,0.01
3391,90.0,319,0.01
3392,320.0,561,0.01
3393,630.0,607,0.01
3394,990.0,689,0.01
3395,280.0,565,0.01
3396,480.0,687,0.01
3397,380.0,667,0.01
3398,370.0,663,0.01
3399,400.0,585,0.01
3400,220.0,443,0.01
3401,830.0,965,0.01
3402,370.0,647,0.01
3403,370.0,501,0.01
3404,240.0,497,0.01
3405,210.0,467,0.01
3406,260.0,439,0.01
3407,470.0,577,0.01
3408,1130.0,669,0.01
3409,420.0,683,0.01
3410,260.0,523,0.01
3411,310.0,429,0.01
3412,2010.0,917,0.01
3413,660.0,745,0.01
3414,460.0,607,0.01
3415,360.0,485,0.01
3416,770.0,771,0.01
3417,760.0,857,0.01
3418,350.0,599,0.01
3419,580.0,593,0.01
3420,260.0,481,0.01
3421,360.0,599,0.01
3422,380.0,623,0.01
3423,420.0,667,0.01
3424,620.0,601,0.01
3425,200.0,487,0.01
3426,510.0,589,0.01
3427,360.0,673,0.01
3428,240.0,495,0.01
3429,420.0,615,0.01
3430,610.0,537,0.01
3431,570.0,545,0.01
3432,350.0,431,0.01
3433,740.0,607,0.01
3434,2140.0,859,0.01
3435,340.0,431,0.01
3436,690.0,725,0.01
3437,360.0,623,0.01
3438,420.0,585,0.01
3439,340.0,583,0.01
3440,260.0,483,0.01
3441,470.0,449,0.01
3442,380.0,453,0.01
3443,360.0,519,0.01
3444,1030.0,599,0.01
3445,560.0,557,0.01
3446,220.0,421,0.01
3447,410.0,469,0.01
3448,150.0,421,0.01
3449,770.0,649,0.01
3450,670.0,551,0.01
3451,570.0,715,0.01
3452,360.0,585,0.01
3453,400.0,629,0.01
3454,350.0,515,0.01
3455,450.0,493,0.01
3456,440.0,601,0.01
3457,290.0,631,0.01
3458,390.0,623,0.01
3459,620.0,611,0.01
3460,610.0,925,0.01
3461,430.0,505,0.01
3462,400.0,631,0.01
3463,800.0,669,0.01
3464,1340.0,883,0.01
3465,1160.0,831,0.01
3466,670.0,651,0.01
3467,380.0,585,0.01
3468,490.0,781,0.01
3469,500.0,633,0.01
3470,420.0,733,0.01
3471,440.0,665,0.01
3472,610.0,693,0.01
3473,460.0,723,0.01
3474,330.0,459,0.01
3475,380.0,453,0.01
3476,180.0,361,0.01
3477,480.0,541,0.01
3478,1120.0,781,0.01
3479,100.0,371,0.01
3480,420.0,475,0.01
3481,130.0,401,0.01
3482,330.0,447,0.01
3483,340.0,451,0.01
3484,990.0,833,0.01
3485,420.0,465,0.01
3486,290.0,483,0.01
3487,700.0,963,0.01
3488,510.0,733,0.01
3489,410.0,639,0.01
3490,550.0,707,0.01
3491,320.0,563,0.01
3492,610.0,579,0.01
3493,270.0,363,0.01
3494,680.0,635,0.01
3495,520.0,591,0.01
3496,310.0,487,0.01
3497,60.0,333,0.01
3498,320.0,569,0.01
3499,300.0,465,0.01
3500,400.0,395,0.01
3501,1700.0,751,0.01
3502,600.0,721,0.01
3503,280.0,415,0.01
3504,230.0,531,0.01
3505,320.0,447,0.01
3506,1640.0,621,0.01
3507,190.0,345,0.01
3508,290.0,487,0.01
3509,1070.0,639,0.01
3510,1730.0,703,0.01
3511,1210.0,601,0.01
3512,620.0,849,0.01
3513,1680.0,571,0.01
3514,660.0,657,0.01
3515,360.0,461,0.01
3516,1690.0,653,0.01
3517,1690.0,555,0.01
3518,1740.0,661,0.01
3519,670.0,739,0.01
3520,1680.0,555,0.01
3521,1680.0,555,0.01
3522,960.0,457,0.01
3523,1680.0,555,0.01
3524,1680.0,555,0.01
3525,610.0,655,0.01
3526,1680.0,601,0.01
3527,560.0,539,0.01
3528,1690.0,555,0.01
3529,1680.0,555,0.01
3530,1680.0,555,0.01
3531,1680.0,569,0.01
3532,970.0,539,0.01
3533,1680.0,555,0.01
3534,1860.0,643,0.01
3535,1690.0,555,0.01
3536,1800.0,569,0.01
3537,1760.0,561,0.01
3538,1680.0,569,0.01
3539,210.0,505,0.01
3540,230.0,443,0.01
3541,540.0,651,0.01
3542,1710.0,601,0.01
3543,1680.0,601,0.01
3544,1690.0,591,0.01
3545,1680.0,601,0.01
3546,1680.0,571,0.01
3547,250.0,427,0.01
3548,1710.0,711,0.01
3549,210.0,503,0.01
3550,1680.0,595,0.01
3551,1010.0,617,0.01
3552,1680.0,555,0.01
3553,1690.0,557,0.01
3554,1710.0,621,0.01
3555,1680.0,555,0.01
3556,1700.0,565,0.01
3557,1680.0,555,0.01
3558,1690.0,555,0.01
3559,1680.0,555,0.01
3560,250.0,505,0.01
3561,920.0,555,0.01
3562,1680.0,555,0.01
3563,1720.0,677,0.01
3564,1680.0,601,0.01
3565,240.0,383,0.01
3566,720.0,689,0.01
3567,260.0,467,0.01
3568,320.0,603,0.01
3569,890.0,707,0.01
3570,120.0,449,0.01
3571,790.0,767,0.01
3572,1870.0,573,0.01
3573,290.0,569,0.01
3574,260.0,467,0.01
3575,380.0,573,0.01
3576,130.0,265,0.01
3577,310.0,395,0.01
3578,480.0,489,0.01
3579,140.0,501,0.01
3580,1070.0,945,0.01
3581,230.0,537,0.01
3582,200.0,405,0.01
3583,570.0,567,0.01
3584,550.0,585,0.01
3585,720.0,623,0.01
3586,300.0,453,0.01
3587,380.0,671,0.01
3588,320.0,449,0.01
3589,570.0,505,0.01
3590,630.0,657,0.01
3591,970.0,585,0.01
3592,920.0,919,0.01
3593,250.0,347,0.01
3594,700.0,625,0.01
3595,320.0,585,0.01
3596,130.0,457,0.01
3597,230.0,427,0.01
3598,520.0,829,0.01
3599,290.0,507,0.01
3600,290.0,515,0.01
3601,350.0,459,0.01
3602,210.0,351,0.01
3603,700.0,723,0.01
3604,370.0,579,0.01
3605,130.0,447,0.01
3606,530.0,585,0.01
3607,410.0,527,0.01
3608,460.0,577,0.01
3609,1260.0,941,0.01
3610,640.0,537,0.01
3611,810.0,545,0.01
3612,240.0,337,0.01
3613,320.0,463,0.01
3614,380.0,525,0.01
3615,750.0,741,0.01
3616,140.0,371,0.01
3617,1070.0,593,0.01
3618,120.0,365,0.01
3619,120.0,493,0.01
3620,400.0,733,0.01
3621,940.0,617,0.01
3622,380.0,667,0.01
3623,210.0,361,0.01
3624,210.0,559,0.01
3625,420.0,611,0.01
3626,190.0,363,0.01
3627,880.0,777,0.01
3628,480.0,579,0.01
3629,260.0,463,0.01
3630,620.0,639,0.01
3631,330.0,481,0.01
3632,190.0,461,0.01
3633,600.0,671,0.01
3634,410.0,563,0.01
3635,180.0,481,0.01
3636,1450.0,837,0.01
3637,650.0,903,0.01
3638,310.0,645,0.01
3639,890.0,541,0.01
3640,1830.0,635,0.01
3641,520.0,587,0.01
3642,240.0,395,0.01
3643,550.0,535,0.01
3644,1120.0,719,0.01
3645,550.0,537,0.01
3646,610.0,721,0.01
3647,1370.0,737,0.01
3648,1060.0,735,0.01
3649,360.0,601,0.01
3650,1140.0,769,0.01
3651,620.0,669,0.01
3652,370.0,553,0.01
3653,720.0,783,0.01
3654,760.0,741,0.01
3655,270.0,479,0.01
3656,880.0,625,0.01
3657,250.0,561,0.01
3658,190.0,315,0.01
3659,690.0,629,0.01
3660,590.0,563,0.01
3661,1530.0,687,0.01
3662,670.0,561,0.01
3663,540.0,609,0.01
3664,620.0,631,0.01
3665,270.0,641,0.01
3666,630.0,867,0.01
3667,670.0,559,0.01
3668,270.0,451,0.01
3669,290.0,517,0.01
3670,420.0,541,0.01
3671,680.0,687,0.01
3672,1050.0,619,0.01
3673,540.0,687,0.01
3674,270.0,449,0.01
3675,250.0,421,0.01
3676,480.0,745,0.01
3677,420.0,579,0.01
3678,450.0,551,0.01
3679,330.0,435,0.01
3680,260.0,479,0.01
3681,280.0,451,0.01
3682,670.0,785,0.01
3683,320.0,443,0.01
3684,720.0,883,0.01
